  3424
   1850.6   0.19592   0.00135
   1851.2   0.19589   0.00134
   1851.9   0.19592   0.00139
   1852.6   0.19601   0.00130
   1853.2   0.19595   0.00118
   1853.9   0.19583   0.00106
   1854.5   0.19577   0.00110
   1855.2   0.19584   0.00130
   1855.9   0.19593   0.00132
   1856.5   0.19607   0.00123
   1857.2   0.19604   0.00121
   1857.9   0.19597   0.00111
   1858.5   0.19598   0.00113
   1859.2   0.19603   0.00096
   1859.9   0.19613   0.00091
   1860.5   0.19613   0.00117
   1861.2   0.19604   0.00141
   1861.9   0.19607   0.00140
   1862.5   0.19612   0.00125
   1863.2   0.19613   0.00116
   1863.9   0.19620   0.00125
   1864.5   0.19615   0.00114
   1865.2   0.19610   0.00104
   1865.9   0.19618   0.00114
   1866.6   0.19622   0.00119
   1867.2   0.19619   0.00130
   1867.9   0.19613   0.00130
   1868.6   0.19618   0.00127
   1869.3   0.19626   0.00137
   1869.9   0.19625   0.00134
   1870.6   0.19635   0.00122
   1871.3   0.19649   0.00114
   1871.9   0.19646   0.00116
   1872.6   0.19637   0.00115
   1873.3   0.19640   0.00110
   1874.0   0.19640   0.00113
   1874.7   0.19645   0.00111
   1875.3   0.19651   0.00113
   1876.0   0.19650   0.00118
   1876.7   0.19647   0.00111
   1877.4   0.19649   0.00115
   1878.1   0.19653   0.00119
   1878.7   0.19659   0.00120
   1879.4   0.19655   0.00124
   1880.1   0.19659   0.00115
